election_type,sg_typecode,sg_type_label,sd_name,sgg_name,wiw_name,name,hanja_name,gender,birthday,age,party,job,education,career1,career2,addr,reg_status,reg_date,huboid
지방선거,4,기초단체장,경기도,의정부시,의정부시,박성복,朴聖福,남,19660316,60,국민의힘,프리랜서,신한대학교 대학원 졸업(공학석사),(전)의정부시 흥선호원 권역국장,(현)국민의힘 경기도당 국민통합위 부위원장,경기도 의정부시 능곡로,사퇴,20260220,100154656
지방선거,4,기초단체장,경기도,의정부시,의정부시,김동근,金東根,남,19610722,64,국민의힘,의정부시장,아주대학교대학원 응용사회학과 졸업(행정학박사),(현)의정부시장,(전)경기도 행정2부지사,경기도 의정부시 민락로,등록,20260417,100162555
지방선거,4,기초단체장,경기도,의정부시,의정부시,이준일,李晙一,남,19730621,52,진보당,정당인,경기대학교 경영정보학과 졸업(경영학사),(전)의정부시공무원노동조합 사무실장,(전)통합진보당 2014년 중랑구청장 후보,경기도 의정부시 금오로95번길,등록,20260220,100155053
지방선거,4,기초단체장,경기도,안양시,안양시동안구,임채호,林彩鎬,남,19600524,66,더불어민주당,정당인,중앙대학교 행정대학원 정책학과 졸업(행정학석사),(전)경기도 정무수석,(전)경기도의회 부의장,경기도 안양시 동안구 관악대로,등록,20260316,100158302
지방선거,4,기초단체장,경기도,안양시,안양시동안구,최대호,崔大鎬,남,19580610,67,더불어민주당,안양시장,고려대학교 대학원 졸업(교육학박사),(현)안양시장,(현)더불어민주당 전국기초단체장협의회 대표,경기도 안양시 동안구 평촌대로40번길,등록,20260409,100161957
지방선거,4,기초단체장,경기도,안양시,안양시동안구,김대영,金大榮,남,19621024,63,국민의힘,기업인,한양대학교 공공정책대학원 졸업(행정학석사(지역거버넌스)),(전) 안양시의회 의장,(현) 국민의힘 경기도당 부위원장,경기도 안양시 동안구 경수대로,등록,20260220,100155153
지방선거,4,기초단체장,경기도,안양시,안양시동안구,김철현,金哲鉉,남,19630410,63,국민의힘,정당인,경희대학교 경제통상학부 졸업,(현)경기도의회의원,(전)안양시장 정무비서(총12년),경기도 안양시 만안구 예술공원로,사퇴,20260323,100160006
지방선거,4,기초단체장,경기도,부천시,부천시원미구,서진웅,徐珍雄,남,19650918,60,더불어민주당,정당인,연세대학교 행정대학원 졸업(행정학 석사),(전)대통령직속 국가균형발전위원회 전문위원,(전)이재명 대통령후보 조직본부 미래경제단장,경기도 부천시 원미구 상동로,등록,20260220,100155157
지방선거,4,기초단체장,경기도,부천시,부천시원미구,한병환,韓秉煥,남,19650322,61,더불어민주당,정당인,연세대학교 행정대학원 졸업(정책학석사),(전) 이재명 대통령후보 선거대책위원회 부본부장,(전) 대통령비서실 정책실장 선임행정관,경기도 부천시 원미구 도약로,사퇴,20260220,100154465
지방선거,4,기초단체장,경기도,부천시,부천시원미구,김광민,金光珉,남,19800514,46,더불어민주당,변호사,전남대학교 법학전문대학원 석사,(현) 더불어민주당 민주연구원 부원장,(현)'이재명·이화영 대북송금사건' 관련 변호인,경기도 부천시 소사구 소사로78번길,사퇴,20260325,100160600
지방선거,4,기초단체장,경기도,부천시,부천시원미구,조용익,趙甬翼,남,19661206,59,더불어민주당,부천시장,성균관대학교 법학과 졸업,(현) 부천시장,(현) 더불어민주당 당대표 특보,경기도 부천시 원미구 길주로,등록,20260402,100161476
지방선거,4,기초단체장,경기도,부천시,부천시원미구,김용석,金容錫,남,19730228,53,국민의힘,우동페이 영업이사,당곡고등학교 졸업,(전)민족문제 연구소 회원,(전)중동신문 발행인,경기도 부천시 소사구 경인로,등록,20260227,100156553
지방선거,4,기초단체장,경기도,부천시,부천시원미구,곽내경,郭乃暻,여,19790227,47,국민의힘,국민의힘 부천시갑 당협위원장,중앙대학교 교육대학원 석사과정 수료 (평생교육전공),(전) 국회의원 임해규 보좌관(4급),(현) 제8·9대 부천시의회의원,경기도 부천시 원미구 옥산로,등록,20260410,100162201
지방선거,4,기초단체장,경기도,광명시,광명시,김영준,金榮俊,남,19670413,59,더불어민주당,정당인,서울대학교 사회복지학과 졸업,(전)제10대 경기도의회의원,(전)광명시자원봉사센터장,경기도 광명시 범안로,등록,20260220,100155003
지방선거,4,기초단체장,경기도,광명시,광명시,양이원영,梁李媛瑛,여,19710514,55,더불어민주당,광명새물결포럼 대표,한국개발연구원 국제정책대학원 졸업(정책학석사),(전)제21대 국회의원,(현)광명새물결포럼 대표,경기도 광명시 소하로,등록,20260223,100155674
지방선거,4,기초단체장,경기도,광명시,광명시,안성환,安城煥,남,19631017,62,더불어민주당,광명시의회의원,연세대학교 졸업(경법대학 행정학 전공),(전)광명시의회 제9대 전반기 의장,(전)더불어민주당 정책위원회 부의장,경기도 광명시 디지털로,등록,20260313,100158225
지방선거,4,기초단체장,경기도,광명시,광명시,박승원,朴陞原,남,19650222,61,더불어민주당,광명시장,한양대학교 국어국문학과 졸업,(현) 광명시장,(현) 더불어민주당 참좋은지방정부위원회 위원장,경기도 광명시 시청로,등록,20260402,100161445
지방선거,4,기초단체장,경기도,광명시,광명시,김정호,金正鎬,남,19710310,55,국민의힘,경기도의회의원,광운대학교 대학원 행정학과 박사 학위과정 수료,(전)경기도의회 국민의힘 대표의원,(현)경기도의회 경기도교육청 예산결산특별위원회 위원장,경기도 광명시 사성로103번길,등록,20260320,100159184
지방선거,4,기초단체장,경기도,평택시,평택시,공재광,孔在光,남,19630320,63,더불어민주당,정치인,"고려대학교 정책대학원 졸업(행정학석사, 도시및지방행정 전공)",(전)평택시장,(전)대통령비서실 민정수석비서관 행정관,경기도 평택시 용죽2로,등록,20260220,100153872
지방선거,4,기초단체장,경기도,평택시,평택시,김기성,金基成,남,19620925,63,더불어민주당,정당인,경기대학교 행정·사회복지대학원 졸업(사회복지학석사),(전)평택시의회 부의장,(전)평택복지재단 이사장,경기도 평택시 안중읍 서동대로,사퇴,20260220,100153840
지방선거,4,기초단체장,경기도,평택시,평택시,서현옥,徐賢玉,여,19680303,58,더불어민주당,정당인,중앙대학교 대학원 의회학과 석사 졸업,(전)이재명대통령후보 총괄특보단 평택더민주특보단 단장,(현)더불어민주당 당대표 특별보좌역 여성특보,경기도 평택시 팽성읍 평궁길,사퇴,20260220,100153942
지방선거,4,기초단체장,경기도,평택시,평택시,유병만,兪炳晩,남,19570820,68,더불어민주당,정당인,연세대학교 행정대학원 졸업(행정학 석사),(전)이재명 대통령 후보 경기조직위원장,(전)문재인 대통령 후보 정책본부 자문위원,경기도 평택시 평남로,등록,20260220,100154906
지방선거,4,기초단체장,경기도,평택시,평택시,최원용,崔元鎔,남,19670315,59,더불어민주당,정당인,서울대학교 행정대학원 졸업(행정학석사),(전)평택시 부시장,(전)경기도청 기획조정실장,경기도 평택시 상서재로,등록,20260220,100153870
지방선거,4,기초단체장,경기도,평택시,평택시,이연수,李燕洙,여,20000226,26,국민의힘,정당인,서울대학교 경영전문대학원 경영학과 졸업 (경영전문석사),(전)국민의힘 당명개정 TF 위원,(현)국민의힘 홍보위원회 위원,경기도 평택시 송탄로,등록,20260417,100162534
지방선거,4,기초단체장,경기도,평택시,평택시,차화열,車和㤠,남,19600603,66,국민의힘,정당인,아주대학교 공공정책대학원 졸업(행정학석사),(전) 평택시민단체 협의회 회장,(전) 제21대 대선 국민의힘 중앙선대위 민생 경제 특별 위원장,경기도 평택시 지제2길,등록,20260421,100162688
지방선거,4,기초단체장,경기도,양주시,양주시,정덕영,鄭德泳,남,19691022,56,더불어민주당,정당인,고려대학교 정책대학원 도시및지방행정학과 석사과정 수료,(현)정성호 국회의원 정책특보,(전)양주시의회 의장,경기도 양주시 백석읍 꿈나무로,등록,20260220,100154479
지방선거,4,기초단체장,경기도,양주시,양주시,김시갑,金時甲,남,19580112,68,국민의힘,공인노무사,한양대학교 지방자치대학원 졸업(지방자치학석사),(전)제8대 경기도의원,(현)국민의힘 경기도당 노동위원장,경기도 양주시 고읍남로39번길,등록,20260311,100157955
지방선거,4,기초단체장,경기도,양주시,양주시,강수현,姜洙賢,남,19621021,63,국민의힘,양주시장,서울시립대학교 도시과학대학원 졸업(도시행정학석사),(전) 국민의힘 경기도당 부위원장,(현) 제7대 양주시장,경기도 양주시 독바위로,등록,20260427,100162952
지방선거,4,기초단체장,경기도,동두천시,동두천시,박태희,朴泰熙,남,19741221,51,더불어민주당,정치인,고려대학교 정책대학원 행정학 석사,(전)제10대 경기도의원,(전)정성호 국회의원 선임비서관,경기도 동두천시 행선로,등록,20260220,100155084
지방선거,4,기초단체장,경기도,동두천시,동두천시,정계숙,鄭桂淑,여,19611128,64,더불어민주당,정당인,신한대학교 일반대학원 졸업(사회복지학 박사),(현) 서정대학교 겸임교수,"(전) 동두천시의회의원 (7, 8대)",경기도 동두천시 생연로,등록,20260303,100156768
지방선거,4,기초단체장,경기도,동두천시,동두천시,이인규,李仁揆,남,19630603,63,더불어민주당,정치인,건국대학교 지리학과 졸업,(전) 경기도의회의원,(전) 신흥고등학교 교장,경기도 동두천시 어수로,등록,20260305,100157198
지방선거,4,기초단체장,경기도,동두천시,동두천시,박형덕,朴亨德,남,19591018,66,국민의힘,동두천시장,국립한경대학교 국제개발협력대학원 졸업(현 한경국립대학교),(전) 경기도의회 제1연정위원장,(전) 제6대 후반기 동두천시의회 의장,경기도 동두천시 동광로,등록,20260422,100162748
지방선거,4,기초단체장,경기도,동두천시,동두천시,유광혁,兪炚爀,남,19741106,51,조국혁신당,정당인,동국대학교 영어영문학과 졸업,(전) 제10대 경기도의회 의원,(전) 동두천 평화의 소녀상 건립추진위원회 사무국장,경기도 동두천시 거북마루로,등록,20260305,100157278
지방선거,4,기초단체장,경기도,안산시,안산시단원구,박천광,朴天光,남,19840605,41,더불어민주당,(주)아이리스코퍼레이션 총괄이사,한양대학교 융합산업대학원 경영학과 졸업(경영학 석사),(전)제21대 대통령선거 이재명후보 조직본부 조직특보단 단장,,경기도 안산시 상록구 해양1로,등록,20260220,100154454
지방선거,4,기초단체장,경기도,안산시,안산시단원구,제종길,諸淙吉,남,19550321,71,더불어민주당,서울과학종합대학원대학교 석좌교수,서울대학교 대학원 해양학과 졸업 (이학박사),(전)안산시장,,경기도 안산시 단원구 안산천남로,사퇴,20260220,100155001
지방선거,4,기초단체장,경기도,안산시,안산시단원구,천영미,千映美,여,19660415,60,더불어민주당,정당인,강남대학교 사회복지전문대학원 사회복지학과 졸업(사회복지학석사),(전)더불어민주당 제21대 대통령선거 이재명 후보직속 정무특보,,경기도 안산시 상록구 각골로2안길,등록,20260220,100154386
